"","x","Asset","Prob","age","xx","variable","value"
"1245",0.32,"Turbine, Runner","rn_IR_Mean_Impact_Cost",32,0.32,"IR_Plugged_rn_mean",1785057.28868638
"1246",0.33,"Turbine, Runner","rn_IR_Mean_Impact_Cost",33,0.33,"IR_Plugged_rn_mean",2027871.38143861
"1247",0.34,"Turbine, Runner","rn_IR_Mean_Impact_Cost",34,0.34,"IR_Plugged_rn_mean",2299289.49709571
"1248",0.35,"Turbine, Runner","rn_IR_Mean_Impact_Cost",35,0.35,"IR_Plugged_rn_mean",2636303.93605704
"1249",0.36,"Turbine, Runner","rn_IR_Mean_Impact_Cost",36,0.36,"IR_Plugged_rn_mean",2953123.19320377
"1250",0.37,"Turbine, Runner","rn_IR_Mean_Impact_Cost",37,0.37,"IR_Plugged_rn_mean",3362107.15429856
"1251",0.38,"Turbine, Runner","rn_IR_Mean_Impact_Cost",38,0.38,"IR_Plugged_rn_mean",3671935.43920299
"1252",0.39,"Turbine, Runner","rn_IR_Mean_Impact_Cost",39,0.39,"IR_Plugged_rn_mean",3960217.07197249
"1253",0.4,"Turbine, Runner","rn_IR_Mean_Impact_Cost",40,0.4,"IR_Plugged_rn_mean",4525848.83500928
"1254",0.41,"Turbine, Runner","rn_IR_Mean_Impact_Cost",41,0.41,"IR_Plugged_rn_mean",4854666.59131151
"1255",0.42,"Turbine, Runner","rn_IR_Mean_Impact_Cost",42,0.42,"IR_Plugged_rn_mean",5262304.52245873
"1256",0.43,"Turbine, Runner","rn_IR_Mean_Impact_Cost",43,0.43,"IR_Plugged_rn_mean",6020161.19330516
"1257",0.44,"Turbine, Runner","rn_IR_Mean_Impact_Cost",44,0.44,"IR_Plugged_rn_mean",6971859.67638961
"1258",0.45,"Turbine, Runner","rn_IR_Mean_Impact_Cost",45,0.45,"IR_Plugged_rn_mean",7496282.22492714
"1259",0.46,"Turbine, Runner","rn_IR_Mean_Impact_Cost",46,0.46,"IR_Plugged_rn_mean",8554516.80271069
"1260",0.47,"Turbine, Runner","rn_IR_Mean_Impact_Cost",47,0.47,"IR_Plugged_rn_mean",9376088.74327698
"1261",0.48,"Turbine, Runner","rn_IR_Mean_Impact_Cost",48,0.48,"IR_Plugged_rn_mean",10305451.3298032
"1262",0.49,"Turbine, Runner","rn_IR_Mean_Impact_Cost",49,0.49,"IR_Plugged_rn_mean",11314389.8582514
"1263",0.5,"Turbine, Runner","rn_IR_Mean_Impact_Cost",50,0.5,"IR_Plugged_rn_mean",11990459.7301768
"1264",0.51,"Turbine, Runner","rn_IR_Mean_Impact_Cost",51,0.51,"IR_Plugged_rn_mean",13211122.1306663
"1265",0.52,"Turbine, Runner","rn_IR_Mean_Impact_Cost",52,0.52,"IR_Plugged_rn_mean",15493791.8370914
"1266",0.53,"Turbine, Runner","rn_IR_Mean_Impact_Cost",53,0.53,"IR_Plugged_rn_mean",16779735.9019719
"1267",0.54,"Turbine, Runner","rn_IR_Mean_Impact_Cost",54,0.54,"IR_Plugged_rn_mean",18522436.5140407
"1268",0.55,"Turbine, Runner","rn_IR_Mean_Impact_Cost",55,0.55,"IR_Plugged_rn_mean",20419175.029094
"1269",0.56,"Turbine, Runner","rn_IR_Mean_Impact_Cost",56,0.56,"IR_Plugged_rn_mean",22595184.3870033
"1270",0.57,"Turbine, Runner","rn_IR_Mean_Impact_Cost",57,0.57,"IR_Plugged_rn_mean",24855961.1437984
"1271",0.58,"Turbine, Runner","rn_IR_Mean_Impact_Cost",58,0.58,"IR_Plugged_rn_mean",28012840.3764292
"1272",0.59,"Turbine, Runner","rn_IR_Mean_Impact_Cost",59,0.59,"IR_Plugged_rn_mean",29960431.3889478
"1273",0.6,"Turbine, Runner","rn_IR_Mean_Impact_Cost",60,0.6,"IR_Plugged_rn_mean",31808475.7145579
"1274",0.61,"Turbine, Runner","rn_IR_Mean_Impact_Cost",61,0.61,"IR_Plugged_rn_mean",33955464.4429153
"1275",0.62,"Turbine, Runner","rn_IR_Mean_Impact_Cost",62,0.62,"IR_Plugged_rn_mean",36020599.5541181
"1276",0.63,"Turbine, Runner","rn_IR_Mean_Impact_Cost",63,0.63,"IR_Plugged_rn_mean",40027517.4579486
"1277",0.64,"Turbine, Runner","rn_IR_Mean_Impact_Cost",64,0.64,"IR_Plugged_rn_mean",43822242.4545033
"1278",0.65,"Turbine, Runner","rn_IR_Mean_Impact_Cost",65,0.65,"IR_Plugged_rn_mean",46948960.0123134
"1279",0.66,"Turbine, Runner","rn_IR_Mean_Impact_Cost",66,0.66,"IR_Plugged_rn_mean",50141906.0520872
"1280",0.67,"Turbine, Runner","rn_IR_Mean_Impact_Cost",67,0.67,"IR_Plugged_rn_mean",52439627.0178188
"1281",0.68,"Turbine, Runner","rn_IR_Mean_Impact_Cost",68,0.68,"IR_Plugged_rn_mean",54687221.0437048
"1282",0.69,"Turbine, Runner","rn_IR_Mean_Impact_Cost",69,0.69,"IR_Plugged_rn_mean",57318750.3137634
"1283",0.7,"Turbine, Runner","rn_IR_Mean_Impact_Cost",70,0.7,"IR_Plugged_rn_mean",61295902.5115046
"1284",0.71,"Turbine, Runner","rn_IR_Mean_Impact_Cost",71,0.71,"IR_Plugged_rn_mean",63779723.2889073
"1285",0.72,"Turbine, Runner","rn_IR_Mean_Impact_Cost",72,0.72,"IR_Plugged_rn_mean",66037896.0541089
"1286",0.73,"Turbine, Runner","rn_IR_Mean_Impact_Cost",73,0.73,"IR_Plugged_rn_mean",70340988.5948862
"1287",0.74,"Turbine, Runner","rn_IR_Mean_Impact_Cost",74,0.74,"IR_Plugged_rn_mean",75329695.2999252
"1288",0.75,"Turbine, Runner","rn_IR_Mean_Impact_Cost",75,0.75,"IR_Plugged_rn_mean",79850435.777562
"1289",0.76,"Turbine, Runner","rn_IR_Mean_Impact_Cost",76,0.76,"IR_Plugged_rn_mean",82885872.415776
"1290",0.77,"Turbine, Runner","rn_IR_Mean_Impact_Cost",77,0.77,"IR_Plugged_rn_mean",86963443.2085823
"1291",0.78,"Turbine, Runner","rn_IR_Mean_Impact_Cost",78,0.78,"IR_Plugged_rn_mean",93533630.1403187
"1292",0.79,"Turbine, Runner","rn_IR_Mean_Impact_Cost",79,0.79,"IR_Plugged_rn_mean",103066831.554442
"1293",0.8,"Turbine, Runner","rn_IR_Mean_Impact_Cost",80,0.8,"IR_Plugged_rn_mean",109201121.878259
"1294",0.81,"Turbine, Runner","rn_IR_Mean_Impact_Cost",81,0.81,"IR_Plugged_rn_mean",115558957.31437
"1295",0.82,"Turbine, Runner","rn_IR_Mean_Impact_Cost",82,0.82,"IR_Plugged_rn_mean",119063341.860885
"1296",0.83,"Turbine, Runner","rn_IR_Mean_Impact_Cost",83,0.83,"IR_Plugged_rn_mean",125012140.818449
"1297",0.84,"Turbine, Runner","rn_IR_Mean_Impact_Cost",84,0.84,"IR_Plugged_rn_mean",144302583.31345
"1298",0.85,"Turbine, Runner","rn_IR_Mean_Impact_Cost",85,0.85,"IR_Plugged_rn_mean",148875823.525073
"1299",0.86,"Turbine, Runner","rn_IR_Mean_Impact_Cost",86,0.86,"IR_Plugged_rn_mean",170419601.37047
"1300",0.87,"Turbine, Runner","rn_IR_Mean_Impact_Cost",87,0.87,"IR_Plugged_rn_mean",177902438.441605
"1301",0.88,"Turbine, Runner","rn_IR_Mean_Impact_Cost",88,0.88,"IR_Plugged_rn_mean",184282584.127971
"1302",0.89,"Turbine, Runner","rn_IR_Mean_Impact_Cost",89,0.89,"IR_Plugged_rn_mean",194949809.60578
"1303",0.9,"Turbine, Runner","rn_IR_Mean_Impact_Cost",90,0.9,"IR_Plugged_rn_mean",199505693.769871
"1304",0.91,"Turbine, Runner","rn_IR_Mean_Impact_Cost",91,0.91,"IR_Plugged_rn_mean",204664411.671776
"1305",0.92,"Turbine, Runner","rn_IR_Mean_Impact_Cost",92,0.92,"IR_Plugged_rn_mean",214111742.422818
"1306",0.93,"Turbine, Runner","rn_IR_Mean_Impact_Cost",93,0.93,"IR_Plugged_rn_mean",227086392.816986
"1307",0.94,"Turbine, Runner","rn_IR_Mean_Impact_Cost",94,0.94,"IR_Plugged_rn_mean",233482778.040199
"1308",0.95,"Turbine, Runner","rn_IR_Mean_Impact_Cost",95,0.95,"IR_Plugged_rn_mean",256314333.778445
"1309",0.96,"Turbine, Runner","rn_IR_Mean_Impact_Cost",96,0.96,"IR_Plugged_rn_mean",262768542.398345
"1310",0.97,"Turbine, Runner","rn_IR_Mean_Impact_Cost",97,0.97,"IR_Plugged_rn_mean",272273334.699257
"1311",0.98,"Turbine, Runner","rn_IR_Mean_Impact_Cost",98,0.98,"IR_Plugged_rn_mean",282223452.349484
"1312",0.99,"Turbine, Runner","rn_IR_Mean_Impact_Cost",99,0.99,"IR_Plugged_rn_mean",296645885.081101
"1313",1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",100,1,"IR_Plugged_rn_mean",302476422.715554
"1314",0,"Turbine, Runner","rn_IR_Mean_Impact_Cost",0,0,"IR_Turbine Blade Issue_rn_mean",0.0556308421400551
"1315",0.01,"Turbine, Runner","rn_IR_Mean_Impact_Cost",1,0.01,"IR_Turbine Blade Issue_rn_mean",0.4854713056097
"1316",0.02,"Turbine, Runner","rn_IR_Mean_Impact_Cost",2,0.02,"IR_Turbine Blade Issue_rn_mean",1.85822603032359
"1317",0.03,"Turbine, Runner","rn_IR_Mean_Impact_Cost",3,0.03,"IR_Turbine Blade Issue_rn_mean",4.82871969435357
"1318",0.04,"Turbine, Runner","rn_IR_Mean_Impact_Cost",4,0.04,"IR_Turbine Blade Issue_rn_mean",10.1402244497635
"1319",0.05,"Turbine, Runner","rn_IR_Mean_Impact_Cost",5,0.05,"IR_Turbine Blade Issue_rn_mean",18.1585946800084
"1320",0.06,"Turbine, Runner","rn_IR_Mean_Impact_Cost",6,0.06,"IR_Turbine Blade Issue_rn_mean",38.4533533751353
"1321",0.07,"Turbine, Runner","rn_IR_Mean_Impact_Cost",7,0.07,"IR_Turbine Blade Issue_rn_mean",69.6712688146885
"1322",0.08,"Turbine, Runner","rn_IR_Mean_Impact_Cost",8,0.08,"IR_Turbine Blade Issue_rn_mean",242.338409660698
"1323",0.09,"Turbine, Runner","rn_IR_Mean_Impact_Cost",9,0.09,"IR_Turbine Blade Issue_rn_mean",380.020966399302
"1324",0.1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",10,0.1,"IR_Turbine Blade Issue_rn_mean",672.149679547922
"1325",0.11,"Turbine, Runner","rn_IR_Mean_Impact_Cost",11,0.11,"IR_Turbine Blade Issue_rn_mean",1129.61789782922
"1326",0.12,"Turbine, Runner","rn_IR_Mean_Impact_Cost",12,0.12,"IR_Turbine Blade Issue_rn_mean",1582.03365382575
"1327",0.13,"Turbine, Runner","rn_IR_Mean_Impact_Cost",13,0.13,"IR_Turbine Blade Issue_rn_mean",2061.50577348892
"1328",0.14,"Turbine, Runner","rn_IR_Mean_Impact_Cost",14,0.14,"IR_Turbine Blade Issue_rn_mean",2709.03575891022
"1329",0.15,"Turbine, Runner","rn_IR_Mean_Impact_Cost",15,0.15,"IR_Turbine Blade Issue_rn_mean",3368.09553741354
"1330",0.16,"Turbine, Runner","rn_IR_Mean_Impact_Cost",16,0.16,"IR_Turbine Blade Issue_rn_mean",4141.92214561003
"1331",0.17,"Turbine, Runner","rn_IR_Mean_Impact_Cost",17,0.17,"IR_Turbine Blade Issue_rn_mean",5366.83289721071
"1332",0.18,"Turbine, Runner","rn_IR_Mean_Impact_Cost",18,0.18,"IR_Turbine Blade Issue_rn_mean",6372.52243953986
"1333",0.19,"Turbine, Runner","rn_IR_Mean_Impact_Cost",19,0.19,"IR_Turbine Blade Issue_rn_mean",7520.04836406661
"1334",0.2,"Turbine, Runner","rn_IR_Mean_Impact_Cost",20,0.2,"IR_Turbine Blade Issue_rn_mean",9032.84873422167
"1335",0.21,"Turbine, Runner","rn_IR_Mean_Impact_Cost",21,0.21,"IR_Turbine Blade Issue_rn_mean",11002.2344471146
"1336",0.22,"Turbine, Runner","rn_IR_Mean_Impact_Cost",22,0.22,"IR_Turbine Blade Issue_rn_mean",14149.0730393554
"1337",0.23,"Turbine, Runner","rn_IR_Mean_Impact_Cost",23,0.23,"IR_Turbine Blade Issue_rn_mean",24018.1299324448
"1338",0.24,"Turbine, Runner","rn_IR_Mean_Impact_Cost",24,0.24,"IR_Turbine Blade Issue_rn_mean",28038.0272668841
"1339",0.25,"Turbine, Runner","rn_IR_Mean_Impact_Cost",25,0.25,"IR_Turbine Blade Issue_rn_mean",36577.1185141474
"1340",0.26,"Turbine, Runner","rn_IR_Mean_Impact_Cost",26,0.26,"IR_Turbine Blade Issue_rn_mean",44432.5336408809
"1341",0.27,"Turbine, Runner","rn_IR_Mean_Impact_Cost",27,0.27,"IR_Turbine Blade Issue_rn_mean",53957.8909759329
"1342",0.28,"Turbine, Runner","rn_IR_Mean_Impact_Cost",28,0.28,"IR_Turbine Blade Issue_rn_mean",63707.5295258795
"1343",0.29,"Turbine, Runner","rn_IR_Mean_Impact_Cost",29,0.29,"IR_Turbine Blade Issue_rn_mean",72895.4841193492
"1344",0.3,"Turbine, Runner","rn_IR_Mean_Impact_Cost",30,0.3,"IR_Turbine Blade Issue_rn_mean",94666.3386254655
"1345",0.31,"Turbine, Runner","rn_IR_Mean_Impact_Cost",31,0.31,"IR_Turbine Blade Issue_rn_mean",110607.008126966
"1346",0.32,"Turbine, Runner","rn_IR_Mean_Impact_Cost",32,0.32,"IR_Turbine Blade Issue_rn_mean",129126.695268213
"1347",0.33,"Turbine, Runner","rn_IR_Mean_Impact_Cost",33,0.33,"IR_Turbine Blade Issue_rn_mean",158477.834276881
"1348",0.34,"Turbine, Runner","rn_IR_Mean_Impact_Cost",34,0.34,"IR_Turbine Blade Issue_rn_mean",214997.437849378
"1349",0.35,"Turbine, Runner","rn_IR_Mean_Impact_Cost",35,0.35,"IR_Turbine Blade Issue_rn_mean",237692.675494974
"1350",0.36,"Turbine, Runner","rn_IR_Mean_Impact_Cost",36,0.36,"IR_Turbine Blade Issue_rn_mean",261999.125986355
"1351",0.37,"Turbine, Runner","rn_IR_Mean_Impact_Cost",37,0.37,"IR_Turbine Blade Issue_rn_mean",296512.393119153
"1352",0.38,"Turbine, Runner","rn_IR_Mean_Impact_Cost",38,0.38,"IR_Turbine Blade Issue_rn_mean",320334.285952793
"1353",0.39,"Turbine, Runner","rn_IR_Mean_Impact_Cost",39,0.39,"IR_Turbine Blade Issue_rn_mean",369946.508742669
"1354",0.4,"Turbine, Runner","rn_IR_Mean_Impact_Cost",40,0.4,"IR_Turbine Blade Issue_rn_mean",421943.743835504
"1355",0.41,"Turbine, Runner","rn_IR_Mean_Impact_Cost",41,0.41,"IR_Turbine Blade Issue_rn_mean",514037.489152817
"1356",0.42,"Turbine, Runner","rn_IR_Mean_Impact_Cost",42,0.42,"IR_Turbine Blade Issue_rn_mean",616722.66217597
"1357",0.43,"Turbine, Runner","rn_IR_Mean_Impact_Cost",43,0.43,"IR_Turbine Blade Issue_rn_mean",696254.07437056
"1358",0.44,"Turbine, Runner","rn_IR_Mean_Impact_Cost",44,0.44,"IR_Turbine Blade Issue_rn_mean",790359.640724522
"1359",0.45,"Turbine, Runner","rn_IR_Mean_Impact_Cost",45,0.45,"IR_Turbine Blade Issue_rn_mean",876329.286022367
"1360",0.46,"Turbine, Runner","rn_IR_Mean_Impact_Cost",46,0.46,"IR_Turbine Blade Issue_rn_mean",969045.779215206
"1361",0.47,"Turbine, Runner","rn_IR_Mean_Impact_Cost",47,0.47,"IR_Turbine Blade Issue_rn_mean",1071732.30505376
"1362",0.48,"Turbine, Runner","rn_IR_Mean_Impact_Cost",48,0.48,"IR_Turbine Blade Issue_rn_mean",1194288.13279831
"1363",0.49,"Turbine, Runner","rn_IR_Mean_Impact_Cost",49,0.49,"IR_Turbine Blade Issue_rn_mean",1304751.07627223
"1364",0.5,"Turbine, Runner","rn_IR_Mean_Impact_Cost",50,0.5,"IR_Turbine Blade Issue_rn_mean",1458216.92847645
"1365",0.51,"Turbine, Runner","rn_IR_Mean_Impact_Cost",51,0.51,"IR_Turbine Blade Issue_rn_mean",1592373.45117214
"1366",0.52,"Turbine, Runner","rn_IR_Mean_Impact_Cost",52,0.52,"IR_Turbine Blade Issue_rn_mean",1889972.57467515
"1367",0.53,"Turbine, Runner","rn_IR_Mean_Impact_Cost",53,0.53,"IR_Turbine Blade Issue_rn_mean",2214046.87091067
"1368",0.54,"Turbine, Runner","rn_IR_Mean_Impact_Cost",54,0.54,"IR_Turbine Blade Issue_rn_mean",2345607.96843006
"1369",0.55,"Turbine, Runner","rn_IR_Mean_Impact_Cost",55,0.55,"IR_Turbine Blade Issue_rn_mean",2496329.11542406
"1370",0.56,"Turbine, Runner","rn_IR_Mean_Impact_Cost",56,0.56,"IR_Turbine Blade Issue_rn_mean",2624912.21339759
"1371",0.57,"Turbine, Runner","rn_IR_Mean_Impact_Cost",57,0.57,"IR_Turbine Blade Issue_rn_mean",2780545.46288968
"1372",0.58,"Turbine, Runner","rn_IR_Mean_Impact_Cost",58,0.58,"IR_Turbine Blade Issue_rn_mean",3264578.85021717
"1373",0.59,"Turbine, Runner","rn_IR_Mean_Impact_Cost",59,0.59,"IR_Turbine Blade Issue_rn_mean",3509053.98521919
"1374",0.6,"Turbine, Runner","rn_IR_Mean_Impact_Cost",60,0.6,"IR_Turbine Blade Issue_rn_mean",4112471.01235058
"1375",0.61,"Turbine, Runner","rn_IR_Mean_Impact_Cost",61,0.61,"IR_Turbine Blade Issue_rn_mean",4510516.4779527
"1376",0.62,"Turbine, Runner","rn_IR_Mean_Impact_Cost",62,0.62,"IR_Turbine Blade Issue_rn_mean",4935353.74892918
"1377",0.63,"Turbine, Runner","rn_IR_Mean_Impact_Cost",63,0.63,"IR_Turbine Blade Issue_rn_mean",5599385.36554142
"1378",0.64,"Turbine, Runner","rn_IR_Mean_Impact_Cost",64,0.64,"IR_Turbine Blade Issue_rn_mean",6005900.78349029
"1379",0.65,"Turbine, Runner","rn_IR_Mean_Impact_Cost",65,0.65,"IR_Turbine Blade Issue_rn_mean",6651220.40218182
"1380",0.66,"Turbine, Runner","rn_IR_Mean_Impact_Cost",66,0.66,"IR_Turbine Blade Issue_rn_mean",6927681.5263127
"1381",0.67,"Turbine, Runner","rn_IR_Mean_Impact_Cost",67,0.67,"IR_Turbine Blade Issue_rn_mean",7384520.35580044
"1382",0.68,"Turbine, Runner","rn_IR_Mean_Impact_Cost",68,0.68,"IR_Turbine Blade Issue_rn_mean",8145708.06230391
"1383",0.69,"Turbine, Runner","rn_IR_Mean_Impact_Cost",69,0.69,"IR_Turbine Blade Issue_rn_mean",10576654.74557
"1384",0.7,"Turbine, Runner","rn_IR_Mean_Impact_Cost",70,0.7,"IR_Turbine Blade Issue_rn_mean",11200968.211453
"1385",0.71,"Turbine, Runner","rn_IR_Mean_Impact_Cost",71,0.71,"IR_Turbine Blade Issue_rn_mean",11657286.5226039
"1386",0.72,"Turbine, Runner","rn_IR_Mean_Impact_Cost",72,0.72,"IR_Turbine Blade Issue_rn_mean",13061523.1666927
"1387",0.73,"Turbine, Runner","rn_IR_Mean_Impact_Cost",73,0.73,"IR_Turbine Blade Issue_rn_mean",13716579.6387665
"1388",0.74,"Turbine, Runner","rn_IR_Mean_Impact_Cost",74,0.74,"IR_Turbine Blade Issue_rn_mean",15641034.3709573
"1389",0.75,"Turbine, Runner","rn_IR_Mean_Impact_Cost",75,0.75,"IR_Turbine Blade Issue_rn_mean",17512296.9634542
"1390",0.76,"Turbine, Runner","rn_IR_Mean_Impact_Cost",76,0.76,"IR_Turbine Blade Issue_rn_mean",19519196.8879506
"1391",0.77,"Turbine, Runner","rn_IR_Mean_Impact_Cost",77,0.77,"IR_Turbine Blade Issue_rn_mean",20829719.1374677
"1392",0.78,"Turbine, Runner","rn_IR_Mean_Impact_Cost",78,0.78,"IR_Turbine Blade Issue_rn_mean",21607123.8356276
"1393",0.79,"Turbine, Runner","rn_IR_Mean_Impact_Cost",79,0.79,"IR_Turbine Blade Issue_rn_mean",23372919.4506034
"1394",0.8,"Turbine, Runner","rn_IR_Mean_Impact_Cost",80,0.8,"IR_Turbine Blade Issue_rn_mean",24243971.056963
"1395",0.81,"Turbine, Runner","rn_IR_Mean_Impact_Cost",81,0.81,"IR_Turbine Blade Issue_rn_mean",25261886.016125
"1396",0.82,"Turbine, Runner","rn_IR_Mean_Impact_Cost",82,0.82,"IR_Turbine Blade Issue_rn_mean",26435503.2261291
"1397",0.83,"Turbine, Runner","rn_IR_Mean_Impact_Cost",83,0.83,"IR_Turbine Blade Issue_rn_mean",33009060.4195964
"1398",0.84,"Turbine, Runner","rn_IR_Mean_Impact_Cost",84,0.84,"IR_Turbine Blade Issue_rn_mean",34653527.3215774
"1399",0.85,"Turbine, Runner","rn_IR_Mean_Impact_Cost",85,0.85,"IR_Turbine Blade Issue_rn_mean",38696806.9532728
"1400",0.86,"Turbine, Runner","rn_IR_Mean_Impact_Cost",86,0.86,"IR_Turbine Blade Issue_rn_mean",39847109.962435
"1401",0.87,"Turbine, Runner","rn_IR_Mean_Impact_Cost",87,0.87,"IR_Turbine Blade Issue_rn_mean",47043652.9955625
"1402",0.88,"Turbine, Runner","rn_IR_Mean_Impact_Cost",88,0.88,"IR_Turbine Blade Issue_rn_mean",49382697.365404
"1403",0.89,"Turbine, Runner","rn_IR_Mean_Impact_Cost",89,0.89,"IR_Turbine Blade Issue_rn_mean",51069401.8672117
"1404",0.9,"Turbine, Runner","rn_IR_Mean_Impact_Cost",90,0.9,"IR_Turbine Blade Issue_rn_mean",55804364.9127066
"1405",0.91,"Turbine, Runner","rn_IR_Mean_Impact_Cost",91,0.91,"IR_Turbine Blade Issue_rn_mean",57998830.2020705
"1406",0.92,"Turbine, Runner","rn_IR_Mean_Impact_Cost",92,0.92,"IR_Turbine Blade Issue_rn_mean",59760459.3204958
"1407",0.93,"Turbine, Runner","rn_IR_Mean_Impact_Cost",93,0.93,"IR_Turbine Blade Issue_rn_mean",63960035.7729637
"1408",0.94,"Turbine, Runner","rn_IR_Mean_Impact_Cost",94,0.94,"IR_Turbine Blade Issue_rn_mean",66257587.8115282
"1409",0.95,"Turbine, Runner","rn_IR_Mean_Impact_Cost",95,0.95,"IR_Turbine Blade Issue_rn_mean",67970707.5288558
"1410",0.96,"Turbine, Runner","rn_IR_Mean_Impact_Cost",96,0.96,"IR_Turbine Blade Issue_rn_mean",71534682.0822209
"1411",0.97,"Turbine, Runner","rn_IR_Mean_Impact_Cost",97,0.97,"IR_Turbine Blade Issue_rn_mean",84238045.9302114
"1412",0.98,"Turbine, Runner","rn_IR_Mean_Impact_Cost",98,0.98,"IR_Turbine Blade Issue_rn_mean",92046523.9660068
"1413",0.99,"Turbine, Runner","rn_IR_Mean_Impact_Cost",99,0.99,"IR_Turbine Blade Issue_rn_mean",104036639.872271
"1414",1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",100,1,"IR_Turbine Blade Issue_rn_mean",107732416.123686
"1415",0,"Turbine, Runner","rn_IR_Mean_Impact_Cost",0,0,"IR_Wear_rn_mean",0.262031600762062
"1416",0.01,"Turbine, Runner","rn_IR_Mean_Impact_Cost",1,0.01,"IR_Wear_rn_mean",3.10188262526292
"1417",0.02,"Turbine, Runner","rn_IR_Mean_Impact_Cost",2,0.02,"IR_Wear_rn_mean",12.0470769272472
"1418",0.03,"Turbine, Runner","rn_IR_Mean_Impact_Cost",3,0.03,"IR_Wear_rn_mean",45.7505805833276
"1419",0.04,"Turbine, Runner","rn_IR_Mean_Impact_Cost",4,0.04,"IR_Wear_rn_mean",95.6173023483243
"1420",0.05,"Turbine, Runner","rn_IR_Mean_Impact_Cost",5,0.05,"IR_Wear_rn_mean",177.434500908601
"1421",0.06,"Turbine, Runner","rn_IR_Mean_Impact_Cost",6,0.06,"IR_Wear_rn_mean",285.508374013193
"1422",0.07,"Turbine, Runner","rn_IR_Mean_Impact_Cost",7,0.07,"IR_Wear_rn_mean",437.241806890533
"1423",0.08,"Turbine, Runner","rn_IR_Mean_Impact_Cost",8,0.08,"IR_Wear_rn_mean",743.953902566492
"1424",0.09,"Turbine, Runner","rn_IR_Mean_Impact_Cost",9,0.09,"IR_Wear_rn_mean",1267.00805901625
"1425",0.1,"Turbine, Runner","rn_IR_Mean_Impact_Cost",10,0.1,"IR_Wear_rn_mean",1749.59033034653
"1426",0.11,"Turbine, Runner","rn_IR_Mean_Impact_Cost",11,0.11,"IR_Wear_rn_mean",2339.14221325447
"1427",0.12,"Turbine, Runner","rn_IR_Mean_Impact_Cost",12,0.12,"IR_Wear_rn_mean",3134.39492174275
"1428",0.13,"Turbine, Runner","rn_IR_Mean_Impact_Cost",13,0.13,"IR_Wear_rn_mean",4138.67066465378
"1429",0.14,"Turbine, Runner","rn_IR_Mean_Impact_Cost",14,0.14,"IR_Wear_rn_mean",5716.48021429574
"1430",0.15,"Turbine, Runner","rn_IR_Mean_Impact_Cost",15,0.15,"IR_Wear_rn_mean",7842.42410742906
"1431",0.16,"Turbine, Runner","rn_IR_Mean_Impact_Cost",16,0.16,"IR_Wear_rn_mean",9756.28222600388
"1432",0.17,"Turbine, Runner","rn_IR_Mean_Impact_Cost",17,0.17,"IR_Wear_rn_mean",13494.6174498742
"1433",0.18,"Turbine, Runner","rn_IR_Mean_Impact_Cost",18,0.18,"IR_Wear_rn_mean",18088.1656674573
"1434",0.19,"Turbine, Runner","rn_IR_Mean_Impact_Cost",19,0.19,"IR_Wear_rn_mean",21236.84081656
"1435",0.2,"Turbine, Runner","rn_IR_Mean_Impact_Cost",20,0.2,"IR_Wear_rn_mean",25321.6953667134
"1436",0.21,"Turbine, Runner","rn_IR_Mean_Impact_Cost",21,0.21,"IR_Wear_rn_mean",31848.5756430512
"1437",0.22,"Turbine, Runner","rn_IR_Mean_Impact_Cost",22,0.22,"IR_Wear_rn_mean",42019.800216885
"1438",0.23,"Turbine, Runner","rn_IR_Mean_Impact_Cost",23,0.23,"IR_Wear_rn_mean",48997.6476458285
"1439",0.24,"Turbine, Runner","rn_IR_Mean_Impact_Cost",24,0.24,"IR_Wear_rn_mean",58847.3493737404
"1440",0.25,"Turbine, Runner","rn_IR_Mean_Impact_Cost",25,0.25,"IR_Wear_rn_mean",66943.6555208409
"1441",0.26,"Turbine, Runner","rn_IR_Mean_Impact_Cost",26,0.26,"IR_Wear_rn_mean",84351.9207668865
"1442",0.27,"Turbine, Runner","rn_IR_Mean_Impact_Cost",27,0.27,"IR_Wear_rn_mean",96446.3369235439
"1443",0.28,"Turbine, Runner","rn_IR_Mean_Impact_Cost",28,0.28,"IR_Wear_rn_mean",109694.706997901
"1444",0.29,"Turbine, Runner","rn_IR_Mean_Impact_Cost",29,0.29,"IR_Wear_rn_mean",136274.871503022
"1445",0.3,"Turbine, Runner","rn_IR_Mean_Impact_Cost",30,0.3,"IR_Wear_rn_mean",153971.543000262
"1446",0.31,"Turbine, Runner","rn_IR_Mean_Impact_Cost",31,0.31,"IR_Wear_rn_mean",178753.6182041
"1447",0.32,"Turbine, Runner","rn_IR_Mean_Impact_Cost",32,0.32,"IR_Wear_rn_mean",207780.114103859
"1448",0.33,"Turbine, Runner","rn_IR_Mean_Impact_Cost",33,0.33,"IR_Wear_rn_mean",227266.981237879
"1449",0.34,"Turbine, Runner","rn_IR_Mean_Impact_Cost",34,0.34,"IR_Wear_rn_mean",253644.531853525
"1450",0.35,"Turbine, Runner","rn_IR_Mean_Impact_Cost",35,0.35,"IR_Wear_rn_mean",307258.715438602
"1451",0.36,"Turbine, Runner","rn_IR_Mean_Impact_Cost",36,0.36,"IR_Wear_rn_mean",340336.139344123
